loss_name,pic_name,answers
DRSL3_11_20,cat_0615.jpg,"[""A cat is sitting on a rug with a cat on it's back."", 'A black and white cat is standing on a toilet.', 'A black and white cat is standing in a bathroom sink.', 'A cat is standing in a bathroom sink.', 'A black and white cat drinking from a toilet.', 'A black and white cat drinking from a toilet.', 'A white and black dog drinking from a bottle.', 'A black and white dog drinking from a bottle.', 'A dog drinking from a bottle of water.', 'A white dog drinking from a bowl of water.', 'A white and black dog drinking from a bottle.']"
DRSL3_11_20,fruit_0537.jpg,"['A large white and red bird sitting on top of a tree.', 'A large clock on a wall with a bird in the background.', 'A wooden table with a clock on it.', 'A wooden table with a wooden bat on it.', 'A wooden table with a wooden bat on it.', 'A wooden table with a wooden bat on it.', 'A wooden table with a black and white image of a person.', 'A picture of a bathroom with a mirror and a toilet.', 'A bathroom with a mirror and a toilet.', 'A bathroom with a mirror and a toilet.', 'A bathroom with a mirror and a toilet.']"
DRSL3_11_20,motorbike_0640.jpg,"['A motorcycle parked in front of a building.', 'A group of motorcycles parked in a row.', 'A group of motorcycles parked in a row.', 'A group of motorcycles parked on a wooden floor.', 'A group of motorcycles parked in a row.', 'A group of different colored teddy bears on a table.', 'A group of different colored vases on a table.', 'A group of vases with different colored flowers.', 'A group of vases with different colored flowers on them.', 'A table with many different colored vases on it.', 'A table with many different types of fruit.']"
DRSL3_11_20,car_0699.jpg,"['A red and white car is parked in front of a blue and white car.', 'A red and white car is parked in front of a blue and white wall.', 'A large red and white teddy bear sitting on top of a table.', 'A large red and white cake with a red and white background.', 'A large teddy bear sitting on top of a wooden table.', 'A large statue of a bear on a table.', 'A large statue of a bear sitting on a table.', 'A statue of a bear sitting on a wooden table.', 'A large statue of a bear sitting on a table.', 'A statue of a bear sitting on a rock.', 'A wooden table with a large statue of a bear.']"
DRSL3_11_20,cat_0674.jpg,"['A cat is sitting on a shelf in a room.', 'A cat is sitting on a black and white striped shoe.', 'A cat is sitting on a car seat.', 'A cat is sitting on a car seat.', 'A cat is sitting in a car window sill.', 'A cat is sitting in the rear view mirror of a car.', 'A cat is sitting in the passenger seat of a car.', 'A cat is sitting on the hood of a car.', 'A cat is sitting on the hood of a car.', 'A cat is sitting on the hood of a car.', 'A cat is sitting on the hood of a car.']"
DRSL3_11_20,cat_0468.jpg,"[""A cat is sitting on a couch with a cat on it's back."", 'A white cat is sleeping on a blanket.', 'A white cat laying on top of a pile of rocks.', 'A white and black cat laying on a rock.', 'A white and black cat laying on top of a rock.', 'A white and black bird standing on top of a rock.', 'A white polar bear is standing on a rock.', 'A white and black bird standing on top of a rock.', 'A large white polar bear swimming in a body of water.', 'A white and black bear swimming in a river.', 'A large body of water with a large bird in it.']"
DRSL3_11_20,fruit_0674.jpg,"['A person standing next to a tree with a bunch of bananas.', 'A large brown and white bird sitting on a piece of wood.', 'A large white flower in a blue and white pattern.', 'A white teddy bear sitting on top of a white wall.', 'A white teddy bear sitting on top of a white pillow.', 'A white teddy bear sitting on top of a white pillow.', 'A white teddy bear sitting on a white pillow.', 'A white teddy bear sitting on top of a white pillow.', 'A white teddy bear sitting on a white bed.', 'A white teddy bear sitting on top of a white pillow.', 'A white teddy bear sitting on a white bed.']"
DRSL3_11_20,cat_0704.jpg,"[""A cat is sleeping on a blanket with a cat on it's back."", 'A cat is sleeping on a bed with a white blanket.', 'A cat is sleeping on a bed with a white blanket.', 'A cat is sleeping on a bed with a white blanket.', 'A cat is laying on a bed with a pair of shoes.', 'A cat is sitting on a bed with other cats.', 'A cat is sitting on a table with other cats.', 'A cat is sitting on a table with other cats.', 'A group of cats sitting on top of a table.', 'A group of cats sitting on top of a table.', 'A group of cats sitting in a row.']"
DRSL3_11_20,person_0415.jpg,"['A woman in a dress holding a child.', 'A young boy wearing a tie and a shirt.', 'A man wearing a tie and a shirt.', 'A man wearing a tie and a shirt.', 'A man wearing a tie and a shirt.', 'A man wearing a tie and a hat.', 'A man with a beard and a tie.', 'A man wearing a tie and a hat.', 'A man with a beard and a tie.', 'A man wearing a tie and a hat.', 'A man with a beard and a tie.']"
DRSL3_11_20,airplane_0497.jpg,"['A large jetliner flying through the air.', 'A large passenger jet sitting on top of a runway.', 'A large passenger jet parked on top of a runway.', 'A large passenger jet parked on top of a runway.', 'A large airplane parked on top of a runway.', 'A large airplane parked on top of a building.', 'A motorcycle parked next to a sign that says ""Don\'t Stop"".', 'A motorcycle parked next to a sign on a wall.', 'A bicycle parked next to a sign on a wall.', 'A bicycle parked next to a sign on a building.', 'A bicycle parked next to a sign on a sidewalk.']"
DRSL3_11_20,cat_0407.jpg,"['A cat is sitting on a bed with a blanket.', ""A cat is sleeping on a rug with a cat on it's back."", 'A cat is sitting on a piece of plastic.', 'A cat is sitting on a piece of paper.', 'A cat is standing in front of a white cat.', 'A cat is standing in front of a cat.', 'A cat is playing with a toy in a toy bowl.', 'A cat is playing with a toy in a bathroom.', 'A cat is playing with a frisbee in a yard.', 'A couple of cats playing with a frisbee.', 'A dog is playing with a frisbee in the air.']"
DRSL3_11_20,flower_0205.jpg,"['A green and yellow flower in a green vase.', 'A colorful flower in a blue vase.', 'A large yellow and green flower in a green vase.', 'A bunch of colorful colorful kites in a blue sky.', 'A bunch of colorful colorful kites in a blue sky.', 'A bunch of colorful umbrellas hanging from a tree.', 'A bunch of colorful umbrellas hanging from a tree.', 'A bunch of colorful umbrellas hanging from a tree.', 'A bunch of colorful umbrellas hanging from a rope.', 'A group of colorful umbrellas hanging from a rope.', 'A group of colorful umbrellas hanging from a rope.']"
DRSL3_11_20,cat_0017.jpg,"[""A cat is sleeping on a bed with a cat on it's head."", 'A cat is sitting in a white bag.', 'A cat is looking at the camera in a bathroom.', 'A black and white cat is standing in a kitchen.', 'A black and white cat is standing in a kitchen.', 'A black and white photo of a black and white dog.', 'A black and white photo of a black and white dog.', 'A black and white image of a person cooking in a pot.', 'A black and white image of a person cooking in a pot.', 'A person is cooking in a pot with a knife.', 'A black and white image of a person cooking in a pot.']"
DRSL3_11_20,cat_0014.jpg,"[""A cat is sitting on a bed with a cat on it's head."", 'A cat is sitting on a wooden surface.', 'A cat is drinking water from a bottle.', 'A cat drinking water from a bucket.', 'A cat drinking water from a bucket.', 'A black and white cat drinking water from a bucket.', 'A black and white cat drinking water from a bowl.', 'A black and white cat drinking water from a bucket.', 'A baby elephant drinking water from a bucket.', 'A baby elephant drinking water from a bucket.', 'A baby elephant drinking water from a bucket.']"
DRSL3_11_20,person_0035.jpg,"['A man in a suit and tie standing next to a man in a suit.', 'A man wearing a suit and tie sitting in front of a crowd.', 'A man with a beard and a tie.', 'A man with a beard and a tie.', 'A man with a beard is sitting on a street.', 'A woman with a red shirt and a red scarf.', 'A woman with a red scarf is talking on her cell phone.', 'A woman is smiling while holding a cell phone.', 'A girl wearing a red dress and a red scarf.', 'A girl is smiling while holding a cell phone.', 'A girl is smiling while holding a pink flower.']"
DRSL3_11_20,car_0368.jpg,"['A car parked in a parking lot next to a tree.', 'A white car parked next to a white truck.', 'A white truck parked next to a white car.', 'A truck with a large bed and a small car.', 'A truck with a large bed and a small trailer.', 'A truck with a large trailer attached to it.', 'A truck with a trailer attached to it.', 'A truck with a large number of people on it.', 'A group of trucks parked next to each other.', 'A group of trucks parked next to each other.', 'A group of trucks parked next to each other.']"
DRSL3_11_20,cat_0614.jpg,"['A cat is sitting on a piece of wood.', 'A cat is sitting on the ground with its paws on the door.', 'A cat is standing on the street with its paws on the street.', 'A cat is standing next to a car.', 'A cat is standing next to a car.', 'Two cats are standing next to each other on the street.', 'Two zebras are standing next to each other on the street.', 'Two zebras are standing next to each other in the street.', 'Two zebras standing next to each other on a street.', 'Two zebras standing next to each other on a street.', 'Two zebras standing next to each other on a street.']"
DRSL3_11_20,person_0758.jpg,"['A man in a suit and tie standing next to a wall.', 'A man in a suit and tie is smiling.', 'A man in a suit and tie is smiling.', 'A woman in a dress is smiling and smiling.', 'A woman in a dress is smiling while holding a pink purse.', 'A girl in a dress is smiling while holding a baby.', 'A little girl is smiling while holding a baby.', 'A little girl is sitting in a bed with a baby.', 'A little girl is sitting in a bed with a baby.', 'A baby girl is eating a piece of cake.', 'A baby is eating a piece of cake.']"
DRSL3_11_20,motorbike_0413.jpg,"['A motorcycle parked on a dirt road with a flag on it.', 'A motorcycle parked on a wooden floor with a red and white background.', 'A motorcycle parked on a wooden floor with a large red and white stripe on the front.', 'A motorcycle parked on a wooden floor next to a wall.', 'A motorcycle parked on a wooden floor next to a wall.', 'A motorcycle parked next to a wooden table.', 'A motorcycle parked next to a wooden table.', 'A motorcycle parked next to a wooden table.', 'A motorcycle parked next to a wooden table.', 'A large metal bike sitting on top of a wooden table.', 'A large metal bike sitting on top of a wooden table.']"
DRSL3_11_20,flower_0515.jpg,"['A close up of a flower in a flower pot.', 'A bunch of colorful flowers in a bunch of plastic containers.', 'A bunch of colorful birds in a bunch of plastic containers.', 'A bunch of colorful umbrellas hanging from a rope.', 'A group of colorful umbrellas are hanging from a rope.', 'A group of colorful umbrellas are lined up on a street.', 'A group of people standing next to each other holding umbrellas.', 'A group of people standing around a bunch of colorful teddy bears.', 'A group of people standing around a bunch of umbrellas.', 'A group of people standing around a bunch of bikes.', 'A group of people standing around a bunch of umbrellas.']"
DRSL3_11_20,dog_0232.jpg,"['A dog wearing a tie and a hat.', 'A dog is standing on a white tennis court.', 'A dog is playing with a toy in a toy box.', 'A dog is playing with a toy in a pool of water.', 'A dog is playing with a ball in the water.', 'A dog is running in the water with a frisbee.', 'A dog is running in the water with a frisbee.', 'A dog is running in the water with a frisbee.', 'A dog is running in the water with a frisbee.', 'A dog is running in the water with a frisbee.', 'A dog is catching a Frisbee in its mouth.']"
DRSL3_11_20,motorbike_0232.jpg,"['A motorcycle parked in a parking lot next to a parked car.', 'A group of motorcycles parked in a field.', 'A group of motorcycles parked in a field.', 'A group of motorcycles parked in a field.', 'A group of people standing around a motorcycle.', 'A group of people standing around a motorcycle.', 'A group of people standing around a motorcycle.', 'A group of people standing around a motorcycle.', 'A group of people standing around a motorcycle.', 'A group of people standing around a motorcycle.', 'A group of people standing around a group of motorcycles.']"
DRSL3_11_20,car_0881.jpg,"['A car is parked in front of a red car.', 'A black and white photo of a car parked in a garage.', 'A large white truck parked in a room.', 'A large white truck sitting on top of a wooden floor.', 'A large metal box with a large metal object on top of it.', 'A wooden table with a wooden floor and a wooden floor.', 'A wooden table with a metal object on it.', 'A wooden table with a wooden shelf and a wooden spoon.', 'A wooden table with a wooden shelf with a metal object on it.', 'A wooden table with a wooden shelf with a wooden spoon.', 'A wooden table with a wooden spoon and a wooden shelf.']"
DRSL3_11_20,fruit_0394.jpg,"['A large orange is sitting on top of a yellow apple.', 'A close up of a banana in a jar.', 'A close up of a black and white photo of a person holding a black and white object.', 'A large mirror with a black and white background.', 'A large mirror with a large amount of gold on it.', 'A large mirror with a black and white background.', 'A picture of a mirror with a picture of a person standing in front of it.', 'A mirror is shown in a bathroom.', 'A bathroom with a mirror and a toilet.', 'A mirror is shown in a bathroom mirror.', 'A mirror is shown in a bathroom mirror.']"
DRSL3_11_20,dog_0141.jpg,"['A dog laying on a bed with a stuffed animal.', 'A group of dogs are standing in a room.', 'A group of dogs are standing in a room.', 'A group of sheep standing next to each other.', 'A herd of sheep standing next to each other.', 'A herd of cattle standing next to each other in a parking lot.', 'A herd of cattle standing on top of a street.', 'A herd of cattle standing on a street next to a building.', 'A herd of zebras walking across a street.', 'A herd of cattle walking down a street.', 'A herd of zebras walking across a street.']"
DRSL3_11_20,motorbike_0075.jpg,"['A motorcycle parked in a garage next to a wall.', 'A motorcycle parked on a dirt road next to a fence.', 'A motorcycle parked on a dirt road next to a fence.', 'A motorcycle parked on a dirt road next to a fence.', 'A group of motorcycles parked on a dirt road.', 'A group of motorcycles parked on a dirt road.', 'A group of motorcycles parked on a beach.', 'A group of motorcycles parked on a beach.', 'A group of motorcycles parked on the beach.', 'A group of motorcycles parked on the beach.', 'A group of motorcycles parked on the beach.']"
DRSL3_11_20,fruit_0623.jpg,"['A close up of a apple with a red apple in the background.', 'A close up of a tree with a fruit in it.', 'A large orange and white bird sitting on top of a green leaf.', 'A pair of scissors are on a piece of paper.', 'A group of kids playing with a ball.', 'A group of young men playing a game of soccer.', 'A group of young men playing a game of soccer.', 'A group of people playing a game of soccer.', 'A group of young men playing a game of soccer.', 'A group of people playing a game of soccer.', 'A group of people playing a game of soccer.']"
DRSL3_11_20,motorbike_0224.jpg,"['A motorcycle parked in a field with trees in the background.', 'A group of motorcycles parked in a field.', 'A group of motorcycles parked in a field.', 'A group of people on motorcycles in a field.', 'A group of people on motorcycles in a field.', 'A group of men on motorcycles are on a field.', 'A group of men on motorcycles are on a field.', 'A group of men on motorcycles are on a field.', 'A group of men are on motorcycles in a field.', 'A group of men are on motorcycles in a field.', 'A group of men are standing around a motorcycle.']"
DRSL3_11_20,cat_0287.jpg,"['A cat is sitting on a desk with a book.', 'A cat is sleeping in a white bowl.', 'A cat is sleeping in a bathroom sink.', 'A cat is sleeping in a bathroom sink.', 'A cat is sleeping in a bathroom sink.', 'A cat is in a bathtub with a cat in it.', 'A cat is in a bathtub with a white and black cat.', 'A baby is drinking from a bottle.', 'A baby is drinking from a bottle.', 'A baby is drinking from a bottle.', 'A baby is drinking water from a hose.']"
DRSL3_11_20,car_0257.jpg,"['A car parked in front of a building with a dog on the hood.', 'A white car parked in front of a large building.', 'A white car parked in a garage.', 'A large white truck parked in a garage.', 'A large metal refrigerator with a large amount of food on it.', 'A large metal cabinet with a lot of different types of equipment.', 'A large metal table with a lot of different types of food.', 'A large amount of food in a large kitchen.', 'A kitchen with a lot of different types of food.', 'A kitchen with a lot of different types of food.', 'A kitchen with a wooden table and a wooden spoon.']"
DRSL3_11_20,person_0952.jpg,"['A man wearing a tie and a shirt.', 'A woman wearing a red shirt and a blue tie.', 'A woman sitting in front of a large group of people.', 'A woman wearing a red dress and a red hat.', 'A woman is smiling while holding a cell phone.', 'A woman is smiling while holding a cell phone.', 'A girl is holding a cell phone up to her ear.', 'A little girl is holding a pink and white teddy bear.', 'A little girl is holding a pink and white kitty.', 'A little girl is holding a baby in her arms.', 'A little girl is holding a pink and white kitty.']"
DRSL3_11_20,fruit_0641.jpg,"['A close up of a tree with a large amount of leaves.', 'A close up of a red apple on a white background.', 'A close up of a red apple on a blue background.', 'A small toy is sitting on a blue and yellow toy.', 'A toy toy is sitting on a toy golf ball.', 'A toy is sitting on a tennis ball.', 'A toy toy is sitting on a toy golf ball.', 'A toy is sitting on a tennis ball.', 'A toy is sitting on a toy keyboard.', 'A toy is sitting on a toy ball.', 'A toy is sitting on a toy controller.']"
DRSL3_11_20,airplane_0304.jpg,"['A large jetliner flying through the air.', 'A plane flying in the sky with a propeller.', 'A plane is flying in the sky with a propeller.', 'A large propeller plane sitting on top of a table.', 'A black and white photo of a remote control.', 'A pair of scissors on a wall with a picture of a cat on it.', 'A pair of scissors on a black surface.', 'A pair of scissors on a wall with a picture of a cat on it.', 'A pair of scissors and a pair of scissors on a table.', 'A pair of scissors and a pair of scissors on a table.', 'A pair of scissors and a pair of scissors on a table.']"
DRSL3_11_20,fruit_0392.jpg,"['A close up of a tree with a red and white background.', 'A small bird sitting on top of a wooden table.', 'A white vase with a flower in it.', 'A vase with a flower in it on a table.', 'A wooden table with a white vase on it.', 'A wooden table with a bowl of food on it.', 'A wooden table with a bowl of soup in it.', 'A wooden table with a bowl of soup in it.', 'A wooden table with a bowl of food in it.', 'A pan with a bowl of food on top of it.', 'A bowl of food that is on a table.']"
DRSL3_11_20,motorbike_0266.jpg,"['A motorcycle parked on the side of the road.', 'A motorcycle parked in front of a store.', 'A motorcycle parked in front of a store.', 'A motorcycle parked in front of a store.', 'A man standing next to a motorcycle in a store.', 'A man is standing in front of a display of a motorcycle.', 'A man is standing in front of a television.', 'A man is standing in front of a computer monitor.', 'A man is playing a video game with a remote.', 'A man is playing a video game with a remote.', 'A man is playing a video game with a remote.']"
DRSL3_11_20,fruit_0345.jpg,"['A close up of a tree with a large apple in the middle.', 'A large red apple in a red apple tree.', 'A red and white balloon sitting on top of a yellow and blue plastic container.', 'A pair of red and white striped shoes on a carpet.', 'A large white suitcase sitting on top of a pile of luggage.', 'A suitcase with a red and white striped top.', 'A suitcase with a bunch of different colored teddy bears on it.', 'A suitcase with a bunch of luggage on it.', 'A suitcase with a black and white striped cover on it.', 'A suitcase with a bunch of luggage on it.', 'A suitcase with a bunch of luggage on it.']"
DRSL3_11_20,cat_0840.jpg,"['A cat is sleeping on a blanket on a bed.', 'A cat is sleeping on a snowy surface.', 'A cat is standing in the snow with its paws on a pair of shoes.', 'A black and white cat is standing in the snow.', 'A black and white cat standing on top of a snowy hillside.', 'A black and white cat standing on top of a snowy mountain.', 'A black and white cat standing on top of a snowy hillside.', 'A black and white dog standing on top of a snowy hillside.', 'A black and white photo of a polar bear.', 'A large black and white bird standing on top of a snowy hillside.', 'A large black bear standing on top of a snowy hillside.']"
DRSL3_11_20,person_0113.jpg,"['A man wearing a tie and a hat.', 'A woman in a dress is standing in front of a mirror.', 'A woman in a dress is holding a pink flower.', 'A woman in a bikini is holding a white teddy bear.', 'A woman in a bathing suit is holding a baby.', 'A baby is in the bathtub with a pink teddy bear.', 'A baby is in the bathtub with a pink teddy bear.', 'A baby is in the bathtub with a toy.', 'A baby is in the bathtub with a toy.', 'A baby is eating a banana in a bowl.', 'A baby is eating a piece of broccoli.']"
DRSL3_11_20,dog_0103.jpg,"['A man is petting a black bear.', 'A dog is laying on a bed with a pillow.', 'A baby is laying on a bed with a book.', 'A girl is sitting on a bed with a pink teddy bear.', 'A little girl sitting on a bed with a laptop.', 'A young girl is holding a cell phone to her ear.', 'A young girl holding a cell phone up to her ear.', 'A young girl holding a cell phone up to her ear.', 'A young girl holding a cell phone up to her ear.', 'A woman holding a cell phone up to her ear.', 'A young girl holding a cell phone up to her ear.']"
DRSL3_11_20,airplane_0397.jpg,"['A large passenger jet sitting on top of an airport runway.', 'A plane is parked in a hangar with a large propeller plane.', 'A plane that is sitting on a table.', 'A toy robot is sitting on a table.', 'A table with a computer and a keyboard.', 'A wooden table with a computer and a keyboard.', 'A computer desk with a keyboard, mouse, and a computer monitor.', 'A wooden table with a computer and a book.', 'A desk with a computer and a keyboard.', 'A wooden desk with a computer and a keyboard.', 'A computer desk with a keyboard, mouse, and a computer monitor.']"
DRSL3_11_20,car_0541.jpg,"['A car is parked in the middle of the road.', 'A black and white photo of a car parked in front of a building.', 'A black and white photo of a motorcycle parked in a parking lot.', 'A black and white photo of a motorcycle.', 'A couple of motorcycles are parked in a parking lot.', 'A couple of motorcycles are parked in a parking lot.', 'A group of people on a motorcycle in front of a building.', 'A group of motorcycles are parked in a garage.', 'A group of motorcycles are parked in front of a building.', 'A group of motorcycles parked next to each other.', 'A group of men standing next to a display of vintage motorcycles.']"
DRSL3_11_20,cat_0708.jpg,"['A black and white cat is sitting on a metal fence.', 'A cat is sitting on a window sill.', 'A cat sitting on top of a window sill.', 'A car is parked in front of a window.', 'A car parked in front of a window with a large window.', 'A bus parked in front of a store with a bunch of luggage.', 'A large pile of luggage on a bus.', 'A bunch of luggage on a suitcase in a room.', 'A bus parked in a parking lot with luggage.', 'A bunch of luggage on a suitcase in a room.', 'A suitcase filled with luggage on a bed.']"
DRSL3_11_20,fruit_0837.jpg,"['A close up of a large orange in a tree.', 'A large orange and yellow balloon sitting on top of a table.', 'A large red and white teddy bear sitting on top of a table.', 'A large red and white teddy bear sitting on top of a red and white teddy bear', 'A large red and white teddy bear sitting on a bed.', 'A large wooden table with a large clock on it.', 'A wooden table with a wooden chair and a wooden shelf.', 'A wooden table with a wooden spoon and a wooden cup.', 'A wooden table with a wooden seat and a wooden stool.', 'A wooden table with a wooden seat and a wooden stool.', 'A wooden table with a wooden seat and a wooden stool.']"
DRSL3_11_20,car_0294.jpg,"['A car is parked in front of a large building.', 'A motorcycle parked next to a car on a street.', 'A motorcycle parked next to a car on a dirt road.', 'A motorcycle parked next to a motorcycle helmet on a motorcycle.', 'A motorcycle parked next to a motorcycle helmet on a beach.', 'A motorcycle parked next to a motorcycle helmet on a beach.', 'A motorcycle parked on the side of the road.', 'A motorcycle with a helmet on it and a helmet on the back of it.', 'A pair of shoes on a motorcycle with a remote control.', 'A pair of shoes on a table with a pair of scissors.', 'A pair of scissors and a pair of scissors on a table.']"
DRSL3_11_20,airplane_0439.jpg,"['A large passenger jet is parked on the runway.', 'A man is standing on a plane with a parachute.', 'A man standing next to a plane with a parachute.', 'A man standing on a boat with a dog.', 'A man holding a surfboard in his hand.', 'A man holding a surfboard in his hand.', 'A man holding a surfboard in his hand.', 'A man is holding a surfboard in his hand.', 'A man is holding a surfboard in his hand.', 'A man is holding a frisbee in his hand.', 'A man holding a frisbee in his hand.']"
DRSL3_11_20,dog_0690.jpg,"['A dog is sitting on a bed with a blanket.', 'A dog is sitting on a couch with a stuffed animal.', 'A dog and a cat are sitting on a couch.', 'Two dogs are sitting on a couch with a cat on it.', 'Two dogs are sitting on a couch with a cat.', 'Two cats are sitting on a couch with a cat on the other.', 'Two cats are sitting on a wooden floor.', 'Two cats are standing next to each other on a wooden floor.', 'Two cats are standing next to each other on a sidewalk.', 'Two cats are standing next to each other on a street.', 'Two black and white cats standing next to each other.']"
DRSL3_11_20,car_0119.jpg,"['A car parked next to a parked motorcycle.', 'A couple of cars parked next to each other.', 'A group of cars parked in a parking lot.', 'A group of cars parked in a parking lot.', 'A group of cars parked in a parking lot.', 'A group of trucks parked next to each other.', 'A group of trucks parked next to each other.', 'A group of trucks lined up in a line.', 'A group of trucks lined up in a row.', 'A group of rows of rows of rows of rows of rows of rows of rows of rows of', 'A group of rows of rows of rows of rows of rows of rows of rows of rows of']"
DRSL3_11_20,motorbike_0063.jpg,"['A motorcycle is parked on a dirt road.', 'A motorcycle is parked on a wooden surface.', 'A motorcycle with a red and white stripe on it.', 'A motorcycle with a red and white stripe on it.', 'A motorcycle with a red and white stripe on it.', 'A close up of a motorcycle with a red and white stripe.', 'A close up of a motorcycle with a red and white background.', 'A close up of a pair of scissors on a table.', 'A close up of a pair of scissors on a table.', 'A close up of a bunch of different colored flowers.', 'A bunch of colorful flowers in a vase.']"
DRSL3_11_20,car_0934.jpg,"['A car is parked in front of a red car.', 'A white car parked next to a white truck.', 'A white and black car parked in front of a white and black car.', 'A white and black truck parked in front of a wall.', 'A large white and black truck parked in a parking lot.', 'A large white and blue truck sitting on top of a pile of dirt.', 'A large white and blue toy airplane sitting on top of a table.', 'A large white and black toy airplane sitting on top of a table.', 'A large metal object sitting on top of a bed.', 'A large white teddy bear sitting on top of a bed.', 'A black and white photo of a black and white teddy bear.']"
DRSL3_11_20,cat_0594.jpg,"['A cat is sitting on a bed looking at the camera.', 'A cat is standing in the snow with its paws on a pair of shoes.', 'A black and white cat is standing in the snow.', 'A black and white cat standing in the snow.', 'A black and white dog standing next to a snow covered ground.', 'A dog is standing in the snow with a pair of skis.', 'A pair of black bears standing in the snow.', 'A group of three dogs standing on top of a snow covered ground.', 'A group of people riding skis down a snow covered slope.', 'A group of men riding horses down a snow covered slope.', 'A group of men riding on the back of a snowboard.']"
DRSL3_11_20,car_0687.jpg,"['A car is parked in front of a large white building.', 'A black and white photo of a car.', 'A black and white photo of a car.', 'A black and white computer keyboard sitting on top of a wooden desk.', 'A computer keyboard and mouse on a desk.', 'A keyboard and mouse on a desk with a mouse pad.', 'A keyboard and mouse on a desk with a mouse pad.', 'A keyboard and mouse on a desk with a mouse pad.', 'A keyboard and mouse on a desk with a mouse pad.', 'A keyboard and mouse on a desk with a mouse pad.', 'A keyboard and mouse on a desk with a mouse pad.']"
DRSL3_11_20,dog_0345.jpg,"['A dog wearing a hat and a tie.', 'A dog is sitting on a bed with a stuffed animal.', 'A dog is sitting on a bed with a stuffed animal.', 'A dog is sitting on a bed with a remote.', 'A dog is sitting on a bed with a remote.', 'A dog is sitting on a bed with a remote.', 'A large white dog sitting on top of a bed.', 'A large white and black dog sitting on a bed.', 'A large white and black dog sitting on a bed.', 'A large group of dogs sitting on top of a bed.', 'A large white and black dog sitting on a bed.']"
DRSL3_11_20,person_0752.jpg,"['A man in a suit and tie standing next to a wall.', 'A man in a suit and tie standing in front of a large white building.', 'A man wearing a hat and a tie.', 'A close up of a person wearing a hat.', 'A large brown bear wearing a hat.', 'A white bear wearing a red hat.', 'A white dog wearing a hat and a red bow tie.', 'A small dog is eating a piece of cake.', 'A small white dog eating a piece of cake.', 'A small baby bear eating a piece of cake.', 'A small baby bear eating a piece of broccoli.']"
DRSL3_11_20,fruit_0229.jpg,"['A close up of a tree with a large amount of leaves.', 'A small bird sitting on top of a white plate.', 'A white and blue vase with a bird on it.', 'A white ceramic vase with a white and blue flower on it.', 'A cake with a candle on top of it.', 'A cake with a chocolate frosting on top of it.', 'A cake with a chocolate frosting on top of it.', 'A cup of coffee sitting on top of a table.', 'A cake with a chocolate frosting on top of it.', 'A cup of coffee and a cup of chocolate cake.', 'A cup of coffee and a cup of chocolate cake.']"
DRSL3_11_20,cat_0629.jpg,"['A cat is sitting on a white surface.', 'A small white and black cat sitting on a sidewalk.', 'A small white dog is standing on the ground.', 'A small white dog is walking down the street.', 'A baby elephant and a baby giraffe walking down a street.', 'A couple of sheep standing next to each other.', 'A couple of animals walking down a street.', 'A couple of animals walking down a street.', 'A herd of sheep walking down a street.', 'A group of people walking down a street with a horse.', 'A group of people walking down a street with a herd of elephants.']"
DRSL3_11_20,motorbike_0784.jpg,"['A motorcycle parked on a dirt road with a red and white stripe on the front.', 'A motorcycle parked in front of a red brick building.', 'A motorcycle parked in front of a red brick building.', 'A motorcycle parked in front of a large building.', 'A motorcycle parked in front of a large window.', 'A row of motorcycles parked in a row.', 'A row of motorcycles parked in a row.', 'A row of motorcycles parked in a row on a table.', 'A row of motorcycles parked in a row on a table.', 'A row of motorcycles parked in a row on a table.', 'A row of vintage motorcycles parked in a room.']"
DRSL3_11_20,cat_0098.jpg,"['A cat is sitting on a wooden floor.', 'A cat is laying down on the floor.', 'A cat is sniffing a toy in the street.', 'A cat is sniffing a toy in the street.', 'A black and white cat is sniffing a toothbrush.', 'A black and white dog drinking water from a hose.', 'A dog is sniffing a frisbee in the street.', 'A dog is sniffing a drink in the street.', 'A dog is sniffing a frisbee in the street.', 'A dog is sniffing a frisbee in the street.', 'A dog is running in the street with a frisbee.']"
DRSL3_11_20,person_0756.jpg,"['A man in a suit and tie sitting in a chair.', 'A man wearing a tie and a hat.', 'A man wearing a hat and a tie.', 'A man wearing a hat and a tie.', 'A man wearing a hat and a hat with a smile on his face.', 'A man wearing a hat and a tie.', 'A person wearing a hat and a hat with a heart shaped face.', 'A close up of a person holding a chocolate cake.', 'A close up of a person holding a chocolate cake.', 'A close up of a toothbrush with a face painted on it.', 'A teddy bear with a heart shaped face.']"
DRSL3_11_20,motorbike_0453.jpg,"['A motorcycle parked on a dirt road with a red and white stripe on the front.', 'A motorcycle parked in front of a large tree.', 'A motorcycle parked in front of a large tree.', 'A motorcycle parked in front of a large tree.', 'A motorcycle parked in front of a wall with a large amount of paint.', 'A motorcycle parked in front of a wall with a large number of other motorcycles.', 'A large group of motorcycles parked in a field.', 'A large group of motorcycles parked on a table.', 'A group of motorcycles are parked in a row.', 'A group of motorcycles are parked in a row.', 'A group of four different colored motorcycles.']"
