loss_name,image,answers
DRSL3,airplane_0452.jpg,"['The plane is on the runway.', 'This is a picture of a plane on the runway.', 'This is a picture of a plane.', 'This is a picture of an airplane.', 'This is a picture of a plane.', 'This is a picture of a man sitting on a chair.', 'This is a picture of a purse.', 'This is a picture of a car.', 'This is a picture of a backpack.', 'This is a picture of a knife.', 'This is a picture of a pipe.']"
DRSL3,motorbike_0418.jpg,"['The yellow dirt bike is parked on the side of the road.', 'The picture is of a motorcycle.', 'This is a picture of a bike.', 'This is a picture of a man riding a motorcycle.', 'This is a picture of a girl riding a bike.', 'This is a picture of a man riding a skateboard.', 'This is a photo of a woman standing in front of a brick wall. The brick wall is made of brown bricks. The woman is wearing a', 'This is a picture of a plane flying in the air.', 'This is a picture of a motorcycle.', 'This is a picture of a girl riding a bike.', 'This is a picture of a group of people.']"
DRSL3,person_0423.jpg,"['The girl has brown hair.', 'The woman is looking at the camera.', 'The woman is looking into the distance.', 'The woman is looking out the window.', 'The man is riding a skateboard.', 'The woman is looking at the camera.', 'The man is riding a skateboard.', 'The woman is looking at the camera.', 'The woman is wearing a head scarf.', ""This is a picture of a man's face."", 'The woman is looking at the camera.']"
DRSL3,person_0453.jpg,"['The woman is holding a tennis racket.', 'The woman is holding a tennis racket.', 'The man is holding a cell phone.', 'The man is looking at the camera.', 'This is a picture of a man holding a beer.', 'The image is of a statue of a man.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a man with his mouth open.', 'This is a picture of a man riding a bicycle.', 'This is a picture of a teddy bear sitting in a car.', 'The man is riding a skateboard.']"
DRSL3,fruit_0839.jpg,"['This is a picture of a fruit.', 'This is a picture of an apple.', 'This is a picture of a cherry.', 'This is a picture of a spoon.', 'This is a picture of a computer mouse.', 'The apple is in the shape of an apple.', 'It is a picture of an apple.', 'This is a picture of a clock.', 'This is a picture of an apple.', 'This is a picture of a plate with food on it.', 'It is a picture of a knife.']"
DRSL3,fruit_0993.jpg,"['The picture is of an apple.', 'The picture is of an apple.', 'This is a picture of a fruit.', 'The image is of a musical instrument.', 'This is a picture of a plate.', 'This is a picture of an orange.', 'It is a picture of an egg.', 'This is a picture of a tennis ball.', 'This is a picture of a football.', 'The sky is blue.', 'This is a picture of a skateboard.']"
DRSL3,cat_0343.jpg,"['The cat is lying down.', 'The cat is lying down.', 'The cat has green eyes.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a man sitting in a chair.', 'This is a picture of a bowl of doughnuts.', 'This is a picture of a woman holding a flower.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a man riding a skateboard.', 'The man is riding a skateboard.', 'This is a picture of a woman standing in front of a brick wall.']"
DRSL3,flower_0110.jpg,"['The image is of a bee.', 'This is a picture of a flower.', 'This is a picture of a vase.', 'This is a picture of a man holding a baby.', 'This is a picture of a game.', 'This is a picture of a man with a mask on his face.', 'This is a picture of an elephant.', 'This is a picture of a man riding a skateboard.', 'This is a picture of an elephant.', 'The sky is blue and the sun is in the middle of the picture.', 'It is a picture of a cat and a dog.']"
DRSL3,motorbike_0276.jpg,"['This is a picture of a motorcycle parked in front of a grassy field.', 'This is a picture of a motorcycle parked in front of a building.', 'The grass is green and the water is blue.', 'This is a picture of a motorcycle parked on the side of the road.', 'The horse is lying on the ground.', 'The picture is of a dog.', 'This is a picture of a cat.', 'This is a picture of a rabbit.', 'This is a picture of a cat.', 'The man is riding a skateboard.', 'This is a picture of a skateboarder riding a skateboard.']"
DRSL3,person_0383.jpg,"['the man is wearing glasses', 'The man is wearing glasses.', 'The man is looking at the camera.', ""The image is of a man's face."", 'It is a picture of a person.', 'It is a picture of a bag.', 'This is a picture of a purse.', 'It is a picture of a purse.', 'The man is looking at the camera.', 'This is a picture of a bag.', 'The man is wearing glasses.']"
DRSL3,motorbike_0103.jpg,"['The motorcycle is parked on the side of the road.', 'The motorcycle is parked in front of the wall.', 'This is a picture of a motorcycle.', 'This is a picture of a bicycle parked in front of a wall.', 'The image is of a dog and a bicycle.', 'This is a picture of a cat riding a horse.', 'This is a picture of an elephant.', 'This is a picture of a car.', 'This is a picture of a woman with a flower in her hair.', 'This is a picture of a child sitting in a stroller.', 'The image is of a man riding a motorcycle.']"
DRSL3,fruit_0835.jpg,"['The fruit has a red stripe on the top and a white stripe on the bottom. The fruit has a red stripe on the top and a white', 'This is a picture of a watermelon.', 'This is a picture of a cat.', 'This is a picture of a table with a plate on it.', 'This is a picture of a turtle.', 'This is a picture of a shell.', 'This is a picture of a shell.', 'This is a picture of a hot dog.', 'This is a picture of a woman standing in front of a patterned wall. The patterned wall is made of brown and white tiles. The', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are in front of the wall and the', 'This is a picture of a man riding a skateboard.']"
DRSL3,dog_0443.jpg,"['The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'This is a picture of a man with his mouth open.', 'a man on a skateboard riding a skateboard in front of a skateboard ramp in front of a skateboard ramp in front of a skate', 'This is a picture of a clock.', 'This is a picture of a person on a skateboard', 'There is a man on a skateboard.', 'The dog is looking at the camera.', 'This is a picture of a statue of a man with his mouth open.', 'This is a picture of an elephant with a heart on its head.']"
DRSL3,dog_0136.jpg,"['The woman is holding the dog.', 'The woman is holding the dog.', 'The dog is looking at the camera.', 'This is a picture of a dog.', 'This is a picture of a cat.', 'The image is of a man and a woman looking at a man and a woman looking at a man.', 'This is a picture of a statue of a man with a smile on his face.', 'This is a picture of a man and a woman standing in front of a man and a woman.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a clock.', 'The man is looking at the camera.']"
DRSL3,dog_0586.jpg,"['The dog is in a fenced in area.', 'The dog has its tongue out.', 'The dog is standing in front of a tree.', 'This is a picture of a dog.', 'This is a picture of a horse.', 'The horse is standing on the ground.', 'The image is of an elephant.', 'The picture is of a bear.', 'The picture is of a turtle.', 'This is a picture of a turtle with the letters A, B, C, D, E, F, G, H, I, J', 'This is a picture of a turtle.']"
DRSL3,airplane_0123.jpg,"['The picture is of an airplane flying in the air.', 'The plane is in the air.', 'The plane is in the air.', 'The plane is in the air.', 'The fish is in the water.', 'This is a picture of a horse.', 'This is a picture of a bird flying in the air.', 'This is a picture of an airplane.', 'This is a picture of a plane flying in the sky.', 'The plane is in the air.', 'This is a picture of an airplane.']"
DRSL3,motorbike_0622.jpg,"['The motorcycle is parked on the side of the road.', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle.', 'This is a picture of a bike.', 'This is a picture of a scooter.', 'This is a picture of a cat.', 'This is a picture of a giraffe.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a man standing in front of a group of rocks.', 'This is a picture of a man standing in front of a wall. The man is wearing a white shirt and black pants. He is holding a', 'This is a picture of a bowl of fruit.']"
DRSL3,dog_0050.jpg,"['The man is holding the dog.', 'The dog is looking at the camera.', 'The dog is holding a frisbee.', 'The person is holding a dog.', 'The image is of a man holding a baby.', 'This is a picture of a man holding a skateboard.', 'The man is riding a skateboard', 'This is a picture of a man sitting on the back of a truck.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a man with his back to the camera.', 'This is a picture of a dog.']"
DRSL3,flower_0549.jpg,"['This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a cat.', 'This is a picture of a skateboard.', 'This is a picture of a football field.', 'This is a picture of a skateboarder riding a skateboard.', 'This is a picture of a teddy bear.']"
DRSL3,car_0907.jpg,"['Audi A5 2 0 tdi quattro 2dr coupe 2dr coupe 2dr coupe 2dr coupe 2dr cou', 'The car is parked on the side of the road.', 'This is a picture of a car.', 'The car is parked on the side of the road.', 'This is a picture of a man lying on his back.', ""This is a picture of a child's car seat."", 'This is a picture of a cat.', 'This is a picture of a man sitting on the back of a truck.', 'The image is of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a girl standing in front of a green wall. The girl is wearing a green dress and has her hands on the wall']"
DRSL3,car_0388.jpg,"['acura mdx', 'This is a picture of a car.', 'This is a picture of a car.', 'This is a picture of a truck.', 'There is a man sitting on a chair in the middle of the row of seats.', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a man riding a skateboard.', 'There is a bear sitting on a chair.', 'This is a picture of a man on a skateboard', 'This is a picture of people sitting in the audience of a movie.', 'This is a picture of a group of people sitting on a bench.']"
DRSL3,dog_0697.jpg,"['The dog is lying on the floor.', 'The dog is lying on the floor.', 'The dog is looking at the camera.', ""This is a picture of a man's face."", 'This is a picture of a person sitting on a chair.', 'This is a picture of a woman sitting on a couch.', 'This is a picture of a person.', 'This is a picture of a dog.', 'This is a picture of a box of chocolates.', 'The man is riding a skateboard.', 'The man is looking at the sky.']"
DRSL3,fruit_0919.jpg,"['The picture is of a lemon.', 'This is a picture of a fruit.', ""This is a picture of a tree with a man's face on it."", 'This is a picture of a tree.', 'This is a picture of an elephant.', 'The image is of a man and a woman.', ""It is a picture of a man's face."", 'The picture is of a cat.', 'It is a picture of a beach.', 'This is a picture of a brain.', 'This is a picture of an elephant.']"
DRSL3,fruit_0470.jpg,"['This is a picture of a fruit on a stick.', 'This is a picture of a balloon.', 'This is a picture of an orange.', 'This is a picture of a fruit.', 'This is a picture of a man standing in front of an apple.', 'This is a picture of a clock.', 'This is a picture of a mouse.', 'This is a picture of a mouse.', 'This is a picture of a clock.', 'It is a mouse.', 'This is a picture of a mouse.']"
DRSL3,person_0680.jpg,"['the man is wearing glasses and a tie', 'The man is looking at the camera.', 'The man is wearing glasses.', 'The man is looking at the camera.', 'The man is wearing glasses.', 'This is a picture of a man riding a skateboard.', 'The man is looking at the camera.', 'The man is wearing glasses.', ""The image is of a man's face."", 'This is a picture of a face.', 'The man is looking at the camera.']"
DRSL3,dog_0152.jpg,"['The dog is brown and white', 'The dog is standing in the grass.', 'The dog is on a leash.', 'The image is of a dog.', 'This is a picture of an elephant on a swing.', 'The bear on the left is sitting on the swing. The bear on the right is lying on the ground.', 'This is a picture of a group of elephants.', 'This is a picture of a teddy bear.', 'This is a picture of a man and a woman holding hands in front of a man and a woman holding hands in front of a man and a', 'The man is riding a skateboard.', ""This is a picture of a woman's face in front of a green wall. The woman's face is in front of a green wall. The""]"
DRSL3,fruit_0951.jpg,"['The fruit is yellow.', 'The picture is of an apple.', 'The picture is of a lemon.', 'This is a picture of a pear.', 'This is a picture of a person sitting on a chair.', 'This is a picture of a fruit.', 'This is a picture of a pumpkin.', 'This is a picture of a person.', 'This is a picture of a pear.', 'This is a picture of a cookie.', 'This is a picture of a pillow.']"
DRSL3,car_0043.jpg,"['Acura', 'The car is parked on the side of the road.', 'This is a picture of a car.', 'The car is in front of a building.', 'This is a picture of a car.', 'This is a picture of a suitcase.', 'This is a picture of a tray with a bowl and a spoon in it.', 'This is a picture of a fish.', 'This is a picture of a cassette tape.', 'It is a picture of a skateboard.', 'This is a picture of a fish.']"
DRSL3,cat_0341.jpg,"['The cat is looking directly at the camera.', 'The cat is looking at the camera.', 'The cat is looking directly at the camera.', 'The cat has green eyes.', 'The cat is looking at the camera.', 'This is a picture of a cat.', 'This is a picture of a man riding a skateboard', 'This is a picture of a man sitting on the edge of a bed.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is sleeping.']"
DRSL3,person_0049.jpg,"['The man is wearing a blue shirt.', 'The man on the left is wearing a blue shirt and the man on the right is wearing a white shirt.', 'The man has a mustache.', 'The man is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a man riding a skateboard.', 'this is a picture of a person on a skateboard, the person is wearing a white shirt, the person is wearing a black hat, the', 'This is a picture of a girl standing in front of a wall. The girl is wearing a green dress with a yellow border. The girl is', 'This is a picture of a man on a skateboard', 'The man is looking at the camera.', 'The man is riding a skateboard.']"
DRSL3,flower_0722.jpg,"['This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a clock.', 'The sun is shining.', 'This is a picture of a giraffe.', 'This is a picture of a flower.', 'This is a photo of a man on a skateboard in front of a building. The photo was taken by person. The photo was taken in']"
DRSL3,car_0016.jpg,"['The Acura is parked on the side of the road. The Acura is parked on the side of the road. The Acura is parked', 'The car is parked in front of a building.', 'The car is parked on the side of the road.', 'The image is of a car.', 'This is a picture of a teddy bear.', 'I love you.', 'It is a picture of an elephant.', 'This is a picture of a group of people standing in front of a sign.', 'This is a picture of a group of people.', 'This is a picture of a pair of gloves.', 'This is a picture of an elephant.']"
DRSL3,motorbike_0024.jpg,"['The motorcycle is parked on the side of the road.', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle.', 'This is a picture of a bicycle.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a bicycle.', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle parked on the side of the road.']"
DRSL3,airplane_0104.jpg,"['The picture is of a plane flying in the air.', 'The plane is in the air.', 'This is a picture of an airplane.', 'This is a picture of a rabbit.', 'This is a picture of a horse.', 'The image is a picture of a man standing in front of a wall. The man is wearing a white shirt and black pants. The man is', 'This is a picture of a bottle of beer.', 'This is a picture of a clock.', 'This is a picture of a person on a skateboard', 'This is a picture of a golf club.', 'This is a picture of a cat.']"
DRSL3,car_0105.jpg,"['2013 buick lacrosse', 'The car is parked on the side of the road.', 'The car is parked on the side of the road.', 'The car is driving down the road.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a clock.', 'This is a picture of a fruit.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are in front of the wall and the', 'This is a picture of a man on a skateboard.', 'The car is parked on the side of the road.']"
DRSL3,motorbike_0011.jpg,"['The motorcycle is parked on the side of the road. The motorcycle is parked on the side of the road. The motorcycle is parked on the side', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle.', 'This is a picture of a motorcycle.', 'The bike is parked in front of a wall.', 'The man is sitting on a chair.', 'The man is holding a hair dryer.', 'This is a picture of a man and a woman.', 'This is a picture of a woman wearing a green vest.', 'The man on the left is wearing a cloak, the man on the right is wearing a hood, and the man on the right is wearing a', 'This is a picture of a motorcycle.']"
DRSL3,dog_0288.jpg,"['The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is sitting on the floor.', 'This is a picture of a statue of a frog.', ""This is a picture of a man's face."", 'This is a picture of a dog.', 'The man is riding a skateboard.', 'This is a picture of a statue of a man.', 'This is a picture of a man riding a bicycle.', 'this is a picture of a person on a skateboard', 'This is a picture of balls.']"
DRSL3,person_0410.jpg,"['The man is wearing glasses.', 'The man is wearing glasses.', 'The man is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'The man is looking at the camera.', 'This is a picture of a man on a skateboard', 'The sky is blue, the sky is clear, the sky is blue, the sky is clear, the sky is blue, the sky is blue', 'The man is wearing glasses.', 'The sky is blue, the sky is green, the sky is yellow, the sky is red, the sky is blue, the sky is green', 'This is a picture of a woman standing in front of a wall. The woman is wearing a brown dress with a brown belt and brown shoes.', 'This is a picture of a wall with a green background and a green wall in front of it. The green wall is in front of the green']"
DRSL3,car_0145.jpg,"['2007 acura tlx', 'The car is parked in a garage.', 'The car is parked in front of the building.', 'This is a picture of a chair.', 'This is a picture of a vase with an elephant on it.', 'This is a picture of a pipe.', 'This is a picture of a pipe.', 'This is a picture of a pipe.', 'It is a pipe.', 'This is a picture of a typewriter.', 'This is a picture of a man sitting on a chair.']"
DRSL3,flower_0011.jpg,"['coneflower', 'This is a picture of a flower.', 'This is a picture of a flower.', 'The image is of a flower.', 'This is a picture of a bear.', 'The image is of a peacock.', 'This is a picture of a jellyfish.', 'This is a picture of a jacket.', 'This is a picture of a mask.', 'This is a picture of a man with a mask on his face.', 'The image is of two masks.']"
DRSL3,person_0683.jpg,"['a man in a black shirt is holding a microphone in front of his mouth', 'The man is looking at the camera.', 'The man is holding the phone to his ear.', 'The man is looking at the camera.', 'The man is looking at the camera.', 'The image is of a man with his mouth open.', 'The man is riding a skateboard.', 'This is a picture of a man.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are in front of a wall with a', 'This is a picture of a girl standing in front of a green wall. The girl is wearing a green dress and has her hands on the wall']"
DRSL3,flower_0559.jpg,"['The woman is standing in front of a flower garden.', 'The woman is standing in front of a flower garden.', 'This is a picture of a woman holding a phone.', 'This is a picture of a horse.', 'This is a picture of a flower garden.', 'This is a photo of a group of people standing in front of a field of flowers.', 'This is a picture of a man riding a skateboard.', 'The pattern is made up of squares of different sizes and colors. The pattern is made up of squares of different sizes and colors.', 'This is a picture of a man riding a bicycle.', 'This is a picture of a flower.', 'This is a picture of the ocean.']"
DRSL3,cat_0511.jpg,"['The woman is holding the cat.', 'The cat is in the store.', 'The woman is holding the cat.', 'The cat is looking at the camera.', 'This is a picture of a cat with a toothbrush in its mouth.', 'The man is riding a skateboard.', 'This is a picture of a man riding a skateboard.', 'This is a picture of people walking on the sidewalk.', 'The man is riding a skateboard.', 'This is a picture of a parking lot.', 'This is a picture of a street in the city.']"
DRSL3,airplane_0141.jpg,"['The plane is in the air.', 'This is a picture of a plane.', 'This is a picture of a man holding an umbrella.', 'This is a picture of a man sitting on a chair.', 'This is a picture of a pair of scissors.', 'This is a picture of a plane.', 'The image is of a man riding a skateboard.', 'The man is standing in the snow.', 'This is a picture of a man riding a skateboard.', 'The man is riding a skateboard.', 'This is a picture of a man riding a horse.']"
DRSL3,motorbike_0492.jpg,"['The motorcycle is parked on the side of the road.', 'This is a picture of a motorcycle parked in front of a building.', 'This is a picture of a man riding a motorcycle.', 'The bike is parked in front of the house.', 'This is a picture of a motorcycle parked on the side of the road.', 'The man is riding a skateboard.', 'This is a picture of a park.', 'This is a picture of a man riding a bicycle.', 'This is a picture of a group of people.', 'This is a picture of a man riding a horse.', 'This is a picture of a bike with a cat on it.']"
DRSL3,dog_0381.jpg,"['The man is holding the dog.', 'The dog is lying on the floor.', 'This is a picture of a cat.', 'This is a picture of two people holding hands.', 'This is a picture of a man eating a hot dog.', 'The man is riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a dog.', 'This is a picture of oranges.', 'This is a picture of a group of people.']"
DRSL3,car_0277.jpg,"['This is a picture of a vehicle.', 'This is a picture of a truck parked on the side of the road.', 'This is a picture of a truck.', 'This is a picture of a school bus.', 'This is a picture of a man riding a skateboard.', 'This is a photo of a woman standing on the beach with her hands on her hips and her hair blowing in the wind. She is wearing a', 'This is a picture of a girl standing in front of a wall. The girl is wearing a white dress with a green border. The dress is', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are yellow and the wall is made of', 'This is a photo of a man on a skateboard in front of a rainbow background. The rainbow is made up of a series of concentric', 'This is a photo of a patterned wall in a room with a patterned floor, a patterned ceiling, and a patterned wall.', 'This is a picture of a wall with a green background and a brown wall in front of it. The wall in front of the green wall is']"
DRSL3,airplane_0318.jpg,"['This is a picture of an airplane in the air.', 'This is a picture of a plane flying in the sky.', 'This is a picture of a plane.', 'This is a picture of a plane.', 'This is a picture of a boat in the water.', 'This is a picture of a kite in the sky.', 'This is a picture of a man holding a gun.', 'This is a picture of a man lying in the water.', 'This is a picture of a cow.', 'This is a picture of a dog.', 'This is a picture of a vase with candles in it.']"
DRSL3,car_0845.jpg,"['The car is parked on the side of the road. The car is parked on the side of the road. The car is parked on the side', 'This is a picture of a car parked in front of a car parked in front of a car parked in front of a car parked in front of', 'The car is parked on the side of the road.', 'The cars are parked on the side of the road.', 'This is a picture of a car parked in a parking lot.', 'This is a picture of a man standing on the edge of a boat. He is wearing a white shirt and brown pants. He is holding a', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are in front of the wall and the', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a green wall. The woman is wearing a green dress and has her hands on her hips', 'The image is of a girl standing in front of a brick wall. The girl is wearing a white dress and has her hands on her hips.', 'The image is of a green and brown patterned wall. The patterned wall is made up of a green and brown patterned patterned wall']"
DRSL3,flower_0511.jpg,"['This is a photo of a flower.', 'The image is of a flower.', 'This is a picture of a cake with hearts on it.', 'This is a picture of a man with a hat on his head.', 'It is a picture of a blanket.', 'It is a picture of a bag.', 'It is a picture of a girl with a pony on her head.', 'This is a picture of a skateboard.', 'This is a picture of a hat.', 'The fish is in the water.', 'This is a picture of a man riding a skateboard.']"
DRSL3,person_0610.jpg,"['the woman is smiling and holding a microphone', 'The woman is holding a microphone.', 'The woman is looking at the camera with a smile on her face.', 'The woman is wearing green earrings.', 'The woman is holding a microphone in front of her mouth.', ""The woman's face looks like it has been painted."", 'The woman is holding a microphone.', 'This is a woman with her mouth open.', 'There is a man in the picture.', 'This is a picture of a woman with a smile on her face.', 'The woman has a smile on her face.']"
DRSL3,flower_0465.jpg,"['This is a photo of a flower.', 'This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a flower.', 'This is a picture of a vase with a flower on it.', 'The man is riding a skateboard', 'This is a picture of a cake.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a skateboarder riding a skateboard.', 'This is a picture of a clock.']"
DRSL3,person_0586.jpg,"['the man has brown hair and brown eyes', 'The man is looking at the camera.', 'The man is wearing a blue shirt.', 'The man is looking at the camera.', ""The image is of a man's face."", 'The image is of a man wearing a green jacket.', 'This is a picture of a mask.', 'The image is of a dog.', 'The image is of an elephant.', 'The man is looking at the camera.', 'The man is wearing a blue shirt.']"
DRSL3,motorbike_0687.jpg,"['The motorcycle is parked on the side of the road.', 'The motorcycle is parked on the side of the road.', 'The motorcycle is parked in front of a building.', 'The man is riding a motorcycle.', 'This is a picture of a motorcycle.', 'This is a picture of a horse.', 'The horse is in front of a wall.', 'The picture is of a horse.', 'This is a picture of a dog sitting on top of a bucket.', 'This is a picture of a sculpture of a man and a woman.', 'This is a picture of a group of elephants.']"
DRSL3,cat_0629.jpg,"['The kitten is black and white.', 'The cat is looking at the camera.', 'This is a picture of a cat.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a cat.', 'The sky is blue and the sun is in the middle of the picture.', 'The cat is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'this is a picture of a person on a skateboard, the person is wearing a white shirt and black pants, the skateboard is white and']"
DRSL3,car_0889.jpg,"['The red car is parked in front of the building.', 'The car is parked in front of a building.', 'The car is parked in front of a building.', 'This is a picture of an elephant.', 'The car is parked on the side of the road.', 'The image is of a fish.', 'The image is of a dragon.', 'This is a picture of an octopus.', 'This is a picture of a cat lying on its back.', 'The picture is of a giraffe, a zebra, and a giraffe-zebra-giraffe-zebra-gir', 'This is a picture of a car.']"
DRSL3,fruit_0442.jpg,"['This is a picture of an orange.', 'This is a picture of an orange.', 'This is a picture of a banana.', 'This is a picture of a potato.', 'This is a picture of an apple.', 'The image is of a pumpkin.', 'The image is of a fruit.', 'This is a picture of a map.', ""This is a picture of a man's face."", 'The man is riding a skateboard', 'This is a picture of an ice cream.']"
DRSL3,dog_0362.jpg,"[""The person is holding the dog's collar."", ""The person is holding the dog's collar."", ""The dog is looking at the man's hand."", 'This is a picture of a dog.', 'This is a picture of a cow.', 'The image is of a man and a woman.', ""The woman is looking at the man's face and the man is looking at the woman's face."", 'This is a picture of a woman holding a dog.', 'This is a picture of a group of animals.', 'The man is looking at the camera.', 'The man is riding a skateboard.']"
DRSL3,cat_0688.jpg,"['A woman is holding a cat.', 'The person is holding the cat.', 'The cat has blue eyes.', 'The woman is holding the dog.', 'This is a picture of a person holding a cake.', 'This is a picture of a man with his hands on the steering wheel of a car.', 'This is a picture of a table with a table cloth on it.', 'This is a picture of a store.', 'This is a picture of a bus.', 'This is a picture of donuts.', 'This is a picture of an elephant.']"
DRSL3,cat_0572.jpg,"['The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is sleeping.', 'The image is of a horse.', 'This is a picture of a man sitting on a couch.', 'This is a picture of a cat.', 'This is a picture of a man reading a book.', 'This is a picture of a bear.', 'This is a picture of a wall.', 'This is a picture of a group of people sitting on a couch.', 'This is a picture of a room with a tiled floor.']"
DRSL3,cat_0074.jpg,"['The cat is sitting on the floor.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'This is a picture of a man eating a donut.', 'This is a picture of a sheep.', 'This is a picture of a teddy bear.', 'This is a picture of an elephant.', 'This is a picture of a man holding a gun.', 'This is a picture of a teapot.', 'This is a picture of an elephant.', 'This is a picture of a vase.']"
DRSL3,fruit_0791.jpg,"['The image is of a mango.', 'This is a picture of a fruit.', 'This is a picture of a nut.', 'This is a picture of a plate.', 'This is a picture of a fish.', 'This is a picture of a fish.', 'This is a picture of a frisbee.', 'This is a picture of a cat.', 'The image is of a bird.', 'It is a picture of a butterfly.', 'The fish is in the water.']"
DRSL3,dog_0245.jpg,"['The dog is looking at the camera.', 'The dog is standing on the ground.', 'The dog is standing in the grass.', 'This is a picture of a cow.', 'This is a picture of a bull standing on the beach.', 'This is a picture of a man riding a skateboard.', 'this is a picture of a person riding a skateboard on a skateboard ramp', 'This is a picture of a balloon.', 'This is a picture of a goat.', 'The picture is of an elephant.', 'The lion is standing on the ground.']"
DRSL3,dog_0282.jpg,"['The dog is standing in front of a wall.', 'The dog is standing.', 'The dog is standing on the floor.', 'The image is of a man riding a horse.', 'This is a picture of a bear lying on the ground.', 'This is a picture of a rhinoceros.', 'This is a picture of an elephant.', ""This is a picture of a man's face."", 'This is a picture of a man and his dog.', 'This is a picture of an elephant.', 'This is a picture of a cat.']"
DRSL3,fruit_0053.jpg,"['This is a picture of a potato.', 'This is a picture of a banana.', ""This is a picture of a man's face."", 'The image is of a pair of bananas.', 'This is a picture of two bananas.', 'This is a picture of a cake.', 'There are two bananas.', 'This is a picture of a fruit.', 'It is a picture of a brain.', 'This is a picture of a backpack.', 'This is a picture of an elephant.']"
DRSL3,airplane_0568.jpg,"['The picture is of an airplane.', 'This is a picture of a plane.', 'The plane is in the air.', 'The sky is blue.', 'This is a picture of an airplane.', 'This is a picture of a man riding a skateboard.', 'The plane is in the air.', 'This is a picture of a plane.', 'The plane is in the air.', 'This is a picture of a whale.', 'This is a picture of a table with a candle on it.']"
DRSL3,dog_0295.jpg,"['The dog is sitting on the floor.', 'The dog is sitting.', 'The dog is looking at something.', 'The dog is looking at the camera.', 'The dog is sitting on the wall.', 'The dog is sitting on the floor.', 'This is a picture of a woman standing in front of a wall. The woman is holding a book in her hand. The woman is wearing a', 'This is a picture of a man riding a skateboard.', 'The woman is holding the dog by the scruff of the neck.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a patterned wall. The patterned wall is made up of squares and triangles. The']"
DRSL3,person_0485.jpg,"['the woman is holding a microphone in front of her face', 'The woman is holding a microphone.', 'The woman is looking at the camera.', 'The woman is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman and a cat.', 'This is a picture of a man.', 'This is a picture of a giraffe.', 'This is a picture of a mouse.', 'This is a picture of a gingerbread house.', 'A man is riding a skateboard on the street in front of a building']"
DRSL3,dog_0037.jpg,"['The dog is sitting on the grass.', 'The dog is sitting on the grass.', 'The picture is of a cat and a dog.', 'The picture is of two cats.', 'The picture is of a group of animals.', 'This is a picture of a cat.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a tiger.', 'There is a man riding a skateboard.', 'This is a picture of a group of animals.', 'This is a picture of a dog.']"
