loss_name,image,answers
CE,fruit_0272.jpg,"['The ball is yellow.', 'It is a picture of a frisbee.', 'The image is of a fruit.', 'The image is of a melon.', 'It is a picture of an apple.', 'It is a picture of a frisbee.', 'The picture is of a christmas ornament.', 'It is a picture of a coin with writing on it.', 'It is a picture of a cat.', 'The image is of a necklace.', 'This is a picture of a skateboarder riding a skateboard.']"
CE,person_0981.jpg,"['the woman is smiling', 'The woman is smiling.', 'The man is looking at the camera.', ""The image is of a woman's face."", ""The image is of a woman's face."", 'The image is of a statue of Beethoven.', 'The picture is of a statue of a man.', 'The picture is of an elephant.', 'The image is of a statue of a man with a face on the left side of his head and a face on the right side of his head', ""The woman's face is made up of letters."", 'The woman is looking at the camera.']"
CE,fruit_0205.jpg,"['The apple is red.', 'The image is of a fruit.', 'The picture is of an orange.', 'The picture is of an apple.', 'This is a picture of a doughnut.', 'The image is of a rock with a design on it.', 'The image is of a rock with writing on it.', 'It is a rock with words written on it.', 'The picture is of a clock.', 'The sky is blue, the clouds are white, the sun is yellow, the clouds are orange, the sun is orange, the clouds are orange', 'This is a picture of a wall with a bunch of pillows in front of it. It is a picture of a wall with a bunch of']"
CE,person_0254.jpg,"['the man is wearing a blue shirt and tie', 'The man is smiling.', 'The man is looking at the camera.', 'The man is looking at the camera.', 'The man is looking at the camera.', 'The man is wearing a red tie.', 'This is a picture of a skateboarder riding a skateboard.', 'The man is looking at the camera.', 'The woman is smiling.', 'The man is looking at the camera.', 'The man is looking at the camera.']"
CE,fruit_0636.jpg,"['The picture is of a red fruit.', 'The image is of a fruit.', 'It is a picture of a ball.', 'The picture is of a fruit.', 'This is a picture of a plane flying over the ocean.', 'This is a picture of a woman standing in front of a wall with a bunch of pillows in front of her.', 'This is a photo of a man on a skateboard in front of a patterned background. The patterned background is made up of a series', 'This is a picture of a girl standing in front of a wall. The girl is wearing a white dress. The wall behind the girl has a', 'This is a picture of a man on a skateboard', 'This is a picture of a girl standing in front of a green wall. The girl is wearing a green dress and has her hands on the wall', 'This is a picture of a woman standing in front of a patterned wall.']"
CE,flower_0014.jpg,"['The image is of a flower.', 'The picture is of a vase.', 'The man is looking at the camera.', 'The image is of a man with a flower in his hand.', 'It is a picture of a snake.', 'The picture is of a dragon.', 'It is a dragon.', 'The image is of a dragon.', 'It is a picture of a cat.', 'I love you, I love you, I love you, I love you, I love you, I love you, I love you, I', 'The picture is of a clock.']"
CE,car_0223.jpg,"['2013 acura ilx', 'The car is parked on the side of the road.', 'The picture is of a car parked in front of a building.', 'The picture is of a car.', 'It is a picture of a car.', 'It is a picture of a truck.', 'The bus is parked in front of a building.', 'It is a picture of a group of people.', 'The car is parked on the side of the road.', 'This is a photo of a man on a skateboard', 'The car is parked on the side of the road.']"
CE,cat_0279.jpg,"['The cat is looking at the camera.', 'The cat is looking at the camera.', 'This is a picture of a statue.', 'This is a picture of a group of people.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'The image is of a man on a skateboard.', 'This is a picture of a dog.', 'This is a picture of a statue of an elephant.', ""The picture is of a man and a woman sitting on a bench. The man is holding the woman's hand. The woman is holding the man"", 'The image shows a group of people standing in front of a wall.']"
CE,fruit_0459.jpg,"['The picture is of a fruit.', 'The picture is of a cat.', 'Elephant.', ""It is a picture of a man's hand."", 'It is a picture of an elephant.', 'The cat is on the clock.', 'It is a picture of a mouse.', 'It is a picture of a bird.', 'The grass is green and the sky is blue.', 'The picture is of a dog.', 'It is a picture of a frisbee.']"
CE,car_0819.jpg,"['The car is yellow and has black rims. The car is parked on the side of the road. The car is parked on the side of', 'The car is parked on the side of the road.', 'The car is parked on the side of the road.', 'The car is parked on the side of the road.', 'The car is yellow.', 'The car is parked in front of a building.', 'It is a picture of a car.', 'This is a picture of a man sitting on a bicycle.', 'The picture is of a bag with writing on it.', 'The picture is of a purse.', 'The picture is of a pair of shoes sitting on top of a purse.']"
CE,flower_0687.jpg,"['The flower is yellow and has brown stripes on the petals.', 'The picture is of a flower.', 'The picture is of a flower.', 'The picture is of a flower.', 'The picture is of a bee sitting on a flower.', 'This is a photo of a man riding a surfboard in the ocean.', 'This is a pattern of geometric shapes in a pattern of geometric shapes in a pattern of geometric shapes in a pattern of geometric shapes in a pattern of', 'this is a picture of a rainbow, the rainbow is made up of many different colors of light, the rainbow is made up of many different colors', 'The image is of a flower.', 'this is an image of a pattern of circles in a circle pattern of circles in a circle pattern of circles in a circle pattern of circles in a', 'The background is made up of many circles. The circles are made up of many circles. The circles are made up of many circles. The circles']"
CE,airplane_0199.jpg,"['The picture is of a plane flying in the sky.', 'The picture is of a plane flying in the sky.', 'The picture is of a plane flying in the sky.', 'The picture is of a plane flying in the sky.', 'This is a picture of a man on a skateboard.', 'This is a picture of a woman standing in front of a wall with a bunch of pillows in front of her.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'The plane is in the air.', 'This is a picture of a skateboarder riding a skateboard.', 'The sky is blue.', 'It is a picture of a piano.']"
CE,car_0080.jpg,"['Acura', 'The car is parked in front of a building.', 'The car is parked on the side of the road.', 'The picture shows a car.', ""The elephant's head is shaped like an elephant's trunk."", 'It is a picture of a person.', 'It is a picture of a woman.', 'It is a picture of a bear.', 'It is a picture of a person.', 'It is a picture of a backpack.', 'It is a picture of a bag with writing on it. It is a picture of a bag with writing on it. It is a picture of']"
CE,cat_0422.jpg,"['The woman is holding the cat.', 'The woman is holding the cat.', 'The cat is looking at the camera.', 'The cat is lying on the ground.', 'The cat on the left is the cat on the right. The cat on the right is the cat on the left. The cat on the left', 'It is a picture of a mouse.', 'The picture is of two giraffes, one on the left and the other on the right. The giraffes are facing each other.', 'The picture is of a cat.', 'The elephants are standing in front of each other.', ""The picture is of a man and a woman standing next to each other. The man is holding the woman's hand. The woman is holding the"", 'This is a picture of a man riding a skateboard.']"
CE,cat_0801.jpg,"['The cat is sitting on the floor.', 'The cat is sitting on the floor.', 'The cat is looking at the camera.', 'This is a picture of a woman sitting in a chair.', 'This is a picture of a man and a woman standing in front of a curtain.', 'This is a picture of a man eating an orange.', 'This is a picture of a man on a skateboard', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a man riding a skateboard.', 'The picture is of a cat.', 'The horse is sitting on the floor.']"
CE,person_0637.jpg,"['the woman has blonde hair and blue eyes', 'The woman is smiling.', 'The woman is smiling.', 'The man is riding a skateboard.', 'The woman is looking at the camera.', 'The man is looking at the camera.', 'The woman is wearing glasses.', ""The image is of a man's face."", 'This is a picture of a person on a skateboard', 'The woman is looking at the camera.', 'This is a picture of a man on a skateboard']"
CE,person_0672.jpg,"['The woman is smiling.', 'The man is looking at the camera.', 'The woman is smiling.', 'The image is of a man and a woman sitting next to each other. The man is looking at the woman. The woman is looking at the', 'The picture is of a dog.', ""This is a picture of a man with a bull's head on his face."", ""It is a picture of a woman's face."", 'It is a picture of a man with his mouth open.', 'It is a picture of a vase.', 'The picture is of a horse with a crown on its head.', ""The picture is of a man and a woman standing next to each other. The man is holding the woman's hand. The woman is holding the""]"
CE,fruit_0612.jpg,"['The picture is of a potato.', 'It is a picture of a clock.', 'It is a picture of a brain.', 'This is a picture of a clock.', 'The picture is of a rock.', 'The man is riding a skateboard', 'This is a picture of a doughnut sitting on top of a plate.', 'The sky is blue and the sun is in the middle of the sky.', 'This is a picture of a woman standing in front of a patterned wall. The patterned wall is in the background. The patterned wall', 'The image is a picture of a green wall with a bunch of green plants on it. It is a picture of a green wall with a bunch', 'This is a picture of a woman standing in front of a wall.']"
CE,cat_0111.jpg,"['The cat is black and white.', 'The cat is lying down.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is black and white.', 'The image is of a group of animals.', 'The picture is of a bear.', 'The image is of a cat sitting on the floor.', 'The cat is in front of the bookshelf.', 'The picture is of a cat in a cage.']"
CE,cat_0628.jpg,"['The cat is standing in front of the bowl.', 'The cat is standing on the step.', 'The cat is sitting on a chair.', 'The cat is standing on the table.', 'The picture is of a woman sitting in a chair.', 'This is a picture of a man on a surfboard.', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman sitting in a chair.', 'This is a picture of a clock.', 'This is a picture of a skateboarder riding a skateboard.']"
CE,motorbike_0317.jpg,"['The bike is parked in the garage.', 'The picture is of a motorcycle parked in front of a building.', 'The man is looking at the bike.', 'The baby is holding a pair of scissors. The baby is holding a pair of scissors. The baby is holding a pair of scissors. The baby', 'The bear is holding a sign.', 'The person is holding a stethoscope in his/her hand.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a man on a skateboard', 'The picture is of a group of people.', 'The picture shows a group of people standing in front of a wall.']"
CE,fruit_0902.jpg,"['The picture is of an orange.', 'The picture is of an orange.', 'The picture is of an apple.', 'It is a picture of a balloon.', ""It's a watermelon."", 'It is a picture of a cat.', 'The image is of a rock with writing on it.', 'The picture is of a pillow.', 'The picture is of a hat.', 'The image is of a hat with the words bbca written on it.', 'It is a picture of a man with a hat on his head.']"
CE,flower_0510.jpg,"['The picture is of a bird of paradise flower.', 'The picture is of a flower.', 'The picture is of a flower.', 'The picture is of a flower.', 'This is a picture of a man on a skateboard.', 'This is a picture of a wall with a lot of texture and a lot of patterns on it. It is a picture of a wall with a', 'The picture is of a skateboarder riding a skateboard.', 'the image is a pattern of circles in a pattern of red, green, yellow, orange, brown, black, and white', 'This is a picture of a green and white patterned wall with a green and white patterned floor and a green and white patterned ceiling.', 'This is a photo of a man on a skateboard in front of an orange and green background. The photo was taken in front of a green', 'This is a picture of a woman in a field with a bunch of flowers in front of her. She is holding a bunch of flowers in her']"
CE,motorbike_0102.jpg,"['The picture shows a motorcycle parked in front of a building.', 'The man is sitting on the motorcycle.', 'The picture is of a motorcycle parked in front of a building.', 'This is a picture of a man with his hands in the air. He is standing in front of a wall. He is wearing a white shirt', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a girl standing in front of a green wall. The girl is wearing a green dress and has her hands on the wall', 'This is a picture of a skateboarder riding a skateboard.', 'The picture shows a group of people sitting on a motorcycle.', 'The snowboarder is riding a snowboard.', 'The sign says, ""I love you.""', 'The picture shows a motorcycle parked in front of a building.']"
CE,cat_0286.jpg,"['The cat is looking at the camera. The cat is looking at the camera. The cat is looking at the camera. The cat is looking at', 'The cat is looking at the camera.', 'The cat has green eyes.', 'The picture shows a cat sitting on the ground.', 'The picture is of a man lying on a bed.', 'The picture is of a group of people sitting on a couch.', 'There is a cat sitting on the keyboard.', 'The man is riding a skateboard.', 'This is a picture of a bowl of fruit.', 'The sky is blue, the sky is green, the sky is brown, the sky is orange, the sky is pink, the sky is blue', 'This is a picture of a group of people sitting around a table.']"
CE,cat_0478.jpg,"['The cat is looking at the camera.', 'The cat is looking to the left.', 'The cat is sitting on the floor.', 'The picture is of a cat.', ""The picture shows a bear sitting on the ground. The bear is facing the camera. The bear's head is to the left. The bear's"", 'The picture is of a dragon.', 'It is a picture of a horse.', 'It is a picture of a squirrel.', 'The fish is in the water.', 'This is a picture of a bunny with the word ""gut"" written on it.', 'This is a picture of a clock.']"
CE,dog_0620.jpg,"['The dog is standing in front of the man.', 'The dog is standing in front of the man.', 'The woman is standing in front of the dog.', 'The dog is standing in front of the man.', 'The woman is sitting in a car.', 'The image is of a man and a woman standing next to each other. The man is wearing a pink shirt. The woman is wearing a blue', 'The picture is of a man and a dog.', 'The picture is of a group of elephants with a man sitting on top of one of the elephants and a woman sitting on top of the other elephant', 'The picture is of a giraffe, a zebra, and an elephant.', 'The image is of a horse.', 'The picture shows a group of people sitting on a bench.']"
CE,cat_0288.jpg,"['The cat is sitting in a cage.', 'The cat is looking at the camera.', 'The cat is in the cage.', 'This is a picture of a man riding a skateboard.', 'The picture is of a man standing in front of a tree.', 'This is a picture of a man on a skateboard', 'The picture is of a pine cone.', 'The cat is standing in front of the box.', 'The picture shows a cat and a dog.', 'The picture is of a cat sitting in a basket.', 'The picture is of a cat sitting in a cage.']"
CE,airplane_0695.jpg,"['The picture is of a plane parked in front of a building.', 'The picture shows a plane parked on the side of the road.', 'The picture is of an airplane parked on the tarmac of an airport.', 'The picture is of a plane.', 'It is a picture of an elephant.', 'This is a picture of a man and a woman lying on the ground.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a girl standing in front of a wall. The girl is wearing a white dress. The wall behind the girl has a', 'This is a picture of a bunch of flowers in a vase. The vase is green and the flowers are yellow. The vase is', 'This is a picture of a bunch of flowers in a vase. The flowers are yellow and the vase is green.']"
CE,motorbike_0362.jpg,"['The motorcycle is parked in front of the house.', 'The picture shows a motorcycle parked in front of a building.', 'The bike is parked in front of a building.', 'The picture is of a man riding a bicycle.', 'The image is of a horse.', 'The image shows a couch with a dog sitting on it.', 'The picture is of a hippo.', 'The image is of a woman sitting on a bench.', 'This is a picture of a group of people sitting on a bench.', 'The picture is of a giraffe.', 'This is a picture of a building with a clock on it.']"
CE,dog_0636.jpg,"['The dog is standing in the grass.', 'The dog is standing in the grass.', 'The dog is in the air.', 'The dog has its tongue out.', 'The dog is standing in the grass.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a patterned wall. The patterned wall is made up of squares and triangles. The', 'This is a picture of a girl standing in front of a wall.', 'This is a picture of a man on a skateboard.', 'The dog is standing in the grass.', 'This is a picture of a man riding a skateboard.']"
CE,car_0364.jpg,"['The car is yellow.', 'The car is yellow.', 'The car is parked on the side of the road.', 'The picture is of a car.', 'The image is of a room with a couch, an elephant, and a wall.', 'The picture is of a room with a couch, a TV, a couch, a TV, a couch, a TV, a couch, a', 'This is a picture of a living room.', 'The woman is lying on the couch.', 'The picture is of a cake.', 'person, person, person, person, person, person, person, person, person, person, person, person, person, person, person', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are in front of the wall and the']"
CE,dog_0364.jpg,"['The dog on the left has a pink collar. The dog on the right has a black collar. The dog on the left has a white collar', 'The dog on the left is the dog on the left. The dog on the right is the dog on the right.', 'The picture is of a dog playing with a frisbee.', 'The cat is lying down.', 'The sky is blue, the sun is yellow, and there is a man on a skateboard.', 'The dog is playing with the cat.', 'The image is of a man lying on the ground.', 'The picture is of a monkey.', 'The baby is lying on the floor.', 'The man is riding a skateboard.', 'This is a picture of a man riding a skateboard.']"
CE,fruit_0056.jpg,"['The picture is of an orange.', 'The picture is of an orange.', 'The image is of a watermelon with writing on it.', 'This is a picture of a balloon.', 'This is a picture of a clock.', 'It is a picture of a dog.', 'This is a picture of a frisbee.', 'This is a picture of a plate with a pattern on it.', 'This is a picture of a pillow.', 'This is a picture of a plate.', 'It is a picture of a balloon.']"
CE,fruit_0051.jpg,"['The fruit is yellow and has brown spots on it.', 'The picture is of a doughnut.', 'The picture is of a cat.', 'It is a picture of an apple.', 'It is a picture of a pillow with words written on it.', 'This is a picture of a ball of yarn.', 'It is a picture of a clock.', 'The picture is of a person sitting on a chair.', 'The picture is of a doughnut.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a vase.']"
CE,cat_0063.jpg,"['The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is sleeping.', 'The picture is of two bears sleeping on a bed.', 'The cat on the left is looking at the cat on the right. The cat on the right is looking at the cat on the left.', 'This is a picture of a cat sitting on top of another cat.', 'The image is of a rhinoceros.', 'The picture is of a dragon.', 'This is a picture of a plate of doughnuts.', 'This is a picture of a man standing in front of a wall. The man is wearing a brown jacket, brown pants, and brown shoes.', 'This is a picture of a clock.']"
CE,cat_0167.jpg,"['The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is in front of a wall.', 'The cat is looking at the camera.', 'The cat is lying on its back.', 'The cat is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'The cat is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.']"
CE,airplane_0550.jpg,"['The picture is of a kenya Airways airplane parked on the tarmac at the kenya Airways terminal in Nairobi, Kenya.', 'The picture is of an airplane parked on the tarmac of an airport.', 'The picture is of an airplane parked on the tarmac at an airport.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'This is a picture of a man riding a skateboard.', 'This is a picture of a statue of a man sitting on a bench.', 'The picture shows a group of people sitting on the ground. The picture shows a group of people sitting on the ground. The picture shows a group', 'This is a picture of a man standing in front of a sign.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a group of people standing in front of a group of people standing in front of a group of people standing in front of', 'This is a picture of a woman with red hair standing in front of a group of monkeys.']"
CE,dog_0160.jpg,"['The dog is looking directly at the camera.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The image is of a man with a hat on his head.', 'The woman is looking at the dog.', 'The dog is looking at the camera.', 'The dog is in the center of the image.', 'The dog has blue eyes.', 'The dog is looking at the camera.']"
CE,motorbike_0376.jpg,"['The motorcycle is parked on the side of the road.', 'The picture is of a motorcycle.', 'The person is sitting on a motorcycle.', 'The picture is of a motorcycle.', 'The picture shows a motorcycle parked on the side of the road.', 'The picture shows a bicycle.', 'The picture is of a bicycle with a heart on it.', 'The bike is in front of a wall with letters written on it.', 'The picture is of a man riding a bicycle.', 'The picture is of a bicycle.', 'The bike has a red seat.']"
CE,fruit_0948.jpg,"['The picture is of an orange.', 'The picture is of a lemon.', 'The picture is of an orange.', 'The picture is of a pumpkin.', 'It is a picture of a hat.', 'I love you.', 'The picture is of an orange.', ""It's a cookie."", 'This is a picture of a pizza.', 'The picture is of a doughnut sitting on a table.', 'This is a picture of a man riding a skateboard.']"
CE,motorbike_0355.jpg,"['The picture is of a motorcycle parked in a garage.', 'The picture shows a motorcycle parked on the side of the road.', 'The dog is sitting on the bike.', 'The image is of a man holding a scythe.', 'The image is of a man with a beard.', 'The picture is of a skateboarder riding a skateboard.', 'This is a picture of a motorcycle.', 'This is a picture of a skateboarder riding a skateboard.', 'The man is riding a skateboard.', 'This is a picture of a bicycle.', 'This is a picture of a man riding a skateboard.']"
CE,car_0513.jpg,"['The car is parked on the side of the road.', 'The car is parked on the side of the road.', ""The car is parked on the side of the road with a man sitting in the driver's seat and a woman sitting in the passenger's seat."", 'The picture is of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'The sky is blue, the sun is yellow, and the moon is white.', 'The dog is sitting in the car.', 'This is a picture of a skateboarder riding a skateboard.', 'This is a picture of a car.', 'The picture is of a man sitting on a horse.', 'The picture is of an elephant.']"
CE,dog_0053.jpg,"['The dog is looking at the person.', ""The dog is sitting on the man's lap."", 'The dog is looking at the camera.', ""The man is holding the woman's head."", 'The picture shows a woman wearing a hat and a scarf. The picture shows a woman wearing a hat and a scarf. The picture shows a woman', ""The woman on the left is holding the man on the right's head. The woman on the right is holding the man on the left's head"", 'The woman on the left has long hair and the woman on the right has short hair.', 'The image is of an elephant.', 'The image is of a man with a beard.', 'The dog is looking at the camera.', ""It is a picture of a man's face.""]"
CE,car_0210.jpg,"['The Acura is parked in front of the Acura dealership. The Acura is parked in front of the Acura dealership. The Acura', 'The car is parked in front of the car in front of the car in front of the car in front of the car in front of the car', 'This is a picture of a car parked in front of a building.', 'The cars are parked on the side of the road.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'The sky is blue and the sun is in the middle of the picture.', 'This is a picture of a clock.', 'Elephant.', 'This is a picture of two elephants.', 'The image is of a polar bear.']"
CE,airplane_0452.jpg,"['The picture is of an airplane parked on the tarmac of an airport.', 'The picture is of an airplane.', 'The picture is of a plane sitting on the ground.', 'This is a picture of a plane.', 'The image is of a man sitting on a bench with his back to the camera.', 'This is a picture of an elephant.', 'This is a picture of a goat.', 'This is a picture of a suitcase.', 'It is a picture of a phone.', 'The image is of a bag with a lock on it.', 'It is a picture of a bag with writing on it.']"
CE,motorbike_0418.jpg,"['The yellow dirt bike is parked on the side of the road.', 'The picture shows a motorcycle parked on the side of the road.', 'The picture is of a motorcycle.', 'The bike is yellow and has a face on it.', 'The bike is parked in front of a building.', 'The picture is of a bike.', ""The picture is of a motorcycle with a woman's face on it."", 'The picture is of a bike.', 'The picture is of a motorcycle.', 'The bike is parked in front of a building.', 'The bike is yellow.']"
CE,person_0423.jpg,"['The woman has brown hair.', 'The woman is looking at the camera.', 'The woman is looking to the left.', 'The girl is looking at the sky.', 'This is a picture of a man riding a skateboard.', 'The woman is looking into the mirror.', 'The woman is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a clock.', 'The car is parked on the side of the road.', 'The bus is parked on the side of the road.']"
CE,person_0453.jpg,"['The woman is holding a tennis racquet.', 'The woman is holding a tennis racquet.', 'The girl is holding a phone in front of her face.', 'The woman is smiling.', 'This is a picture of a cat.', 'The face of a man.', 'This is a picture of a man.', 'This is a picture of a cat.', 'The image is of an elephant.', 'The picture is of a snake.', 'This is a picture of a man holding a knife.']"
CE,fruit_0839.jpg,"['The picture is of an apple.', 'The picture is of an apple.', 'The picture is of a cat.', 'The picture is of an apple.', 'This is a picture of an apple.', 'This is a picture of a wall with a bunch of pillows in front of it. It is a picture of a wall with a bunch of', 'This is a picture of a man riding a skateboard.', 'The picture is of a cherry.', 'It is a picture of a light switch.', 'The image is of a ball with a cord attached to it.', 'There is a clock on the left side of the image.']"
CE,fruit_0993.jpg,"['The picture is of an apple.', 'The picture is of an apple.', 'The image is of a fruit.', 'The image is of a coffee bean.', 'It is a picture of a coffee bean.', 'The ball is in the hands of a man.', 'It is a picture of an egg.', 'It is a picture of a clock with the words written on the face of the clock.', 'The picture is of a bean bag chair with writing on it.', 'The ball is in the shape of a basketball.', 'This is a picture of a frisbee.']"
CE,cat_0343.jpg,"['The cat is lying down.', 'The cat is looking at the camera.', 'The cat is sleeping.', 'This is a picture of a bear.', 'The image is of an elephant.', ""The image is of a man's face."", 'There is a man on a skateboard with a skateboard in his hand. There is a man on a skateboard with a skateboard in', ""The picture is of a woman's face."", 'The man is looking at the camera.', 'The woman is looking at the camera.', 'It is a picture of a person.']"
CE,flower_0110.jpg,"['The image is of a bee on a plant with yellow flowers.', 'This is a picture of a flower.', 'This is a picture of a flower.', 'This is a picture of a man and an elephant.', 'This is a picture of a cat.', 'The picture is of a man and a woman.', 'The picture is of a bull.', 'This is a picture of a bear in the water.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a man with his hands on his head.', 'The picture is of oranges.']"
CE,motorbike_0276.jpg,"['The picture is of a motorcycle parked in front of a grassy field.', 'The picture is of a motorcycle parked on the side of the road.', 'The picture is of a statue of a man sitting on a motorcycle.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'This is a picture of a group of people sitting in a lawn chair.', 'This is a picture of a man sitting in a chair.', 'This is a picture of a group of people sitting on the grass.', 'The picture is of a carousel.', 'The woman is lying on the ground.', 'The picture is of a statue of a monkey swinging on a rope.', ""The picture is of a statue of a man and a woman. The man is holding the woman's hand. The woman is holding the man's""]"
CE,person_0383.jpg,"['the man is wearing glasses and a tie', 'The man is looking at the camera.', 'The man is wearing glasses.', 'The man is looking at the camera.', 'The man is looking at the camera.', 'The image shows a man riding a skateboard on a skateboard ramp. The image shows a man riding a skateboard on a skateboard ramp', 'This is a picture of a cat.', 'This is a photo of a man riding a skateboard on the street in front of a building. The photo was taken in front of a building', 'This is a picture of a keyboard.', 'It is a picture of a cake.', 'The man is riding a skateboard.']"
CE,motorbike_0103.jpg,"['The motorcycle is parked on the side of the road.', 'The picture shows a motorcycle parked in front of a wall.', 'The picture is of a motorcycle parked in front of a wall.', 'The picture is of a bicycle with a man sitting on it.', 'The picture is of a bicycle.', 'This is a picture of a man riding a skateboard.', 'The picture is of a motorcycle parked on the side of the road.', 'The picture is of a group of people sitting on a boat.', 'The picture is of a group of people sitting on the ground.', 'This is a picture of a man riding a skateboard.', 'The picture is of a group of people riding bicycles.']"
CE,fruit_0835.jpg,"['The fruit is white and has red stripes on it. The fruit is on a stick. The fruit is on the ground. The fruit is on', 'The picture is of a melon.', 'This is a picture of a frisbee.', 'This is a picture of a couch.', 'It is a picture of a bike.', 'It is a potato.', 'The image is of a brain.', 'This is a picture of a necklace.', 'This is a picture of a scarf.', 'This is a picture of a person sitting on a couch.', 'It is a picture of a toilet.']"
CE,dog_0443.jpg,"['The dog is standing in front of the tv.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'This is a picture of a man holding a lollipop.', 'This is a picture of a man riding a skateboard.', 'The picture is of a man with his hands in the air.', 'The image is of a statue of a man with his mouth open.', 'This is a picture of a man riding a skateboard.', 'It is a picture of a car on the road.', 'The picture is of a pizza.', 'This is a picture of a man on a skateboard']"
CE,dog_0136.jpg,"['The woman is holding the dog.', 'The woman is holding the dog.', 'The dog is looking at the camera.', 'This is a picture of a dog.', 'This is a picture of a vase.', 'The dog is looking at the camera.', 'This is a picture of a statue of a man and a monkey.', 'This is a picture of a bear.', 'The image is of a dog holding a gun.', ""The man on the left is holding the man on the right's hand. The man on the right is holding the man on the left's hand"", 'The picture is of a man and a bear standing next to each other.']"
CE,dog_0586.jpg,"['The dog is standing in front of a gate.', 'The dog is standing on the ground.', 'The picture is of a group of people standing in front of a group of people standing in front of a group of people standing in front of a', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a skateboarder riding a skateboard.', 'This is a picture of a building with a clock on it.', 'The man is riding a skateboard.', 'This is a picture of a girl standing in front of a wall. The girl is holding a bunch of pillows in front of her. The', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall.', 'This is a picture of a man on a skateboard.']"
CE,airplane_0123.jpg,"['The picture is of an airplane flying in the sky.', 'The picture is of a plane flying in the sky.', 'The plane is in the air.', 'The man is lying on his back in the water.', 'The picture is of a dog.', 'The image is of a fish.', 'It is a picture of a rocket.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'The man is riding a skateboard.', 'It is a picture of a cat.', 'This is a picture of a man on a skateboard']"
CE,motorbike_0622.jpg,"['The motorcycle is parked on the side of the road.', 'The picture shows a motorcycle parked in front of a building.', 'The picture shows a motorcycle parked in front of a building.', 'The man is sitting on the motorcycle.', 'This is a picture of a group of people.', 'The picture is of a motorcycle.', 'It is a picture of a cat riding a bicycle.', 'The picture shows a bicycle with a child sitting on it.', ""The picture is of a toy car with a girl sitting in the driver's seat."", 'The woman is standing in front of the sign.', 'The sky is blue and the sun is in the middle of the picture.']"
CE,dog_0050.jpg,"['The man is holding a black and white dog.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The man is holding the dog by the scruff of its neck.', ""The person is holding the skateboard in front of the dog's face."", 'The man is riding a skateboard.', 'There is a man on a skateboard.', 'The picture is of a man riding a skateboard.', 'The picture shows a group of people sitting around a table.', 'A man is riding a skateboard down a ramp in front of a crowd of people.', 'This is a picture of a flower.']"
CE,flower_0549.jpg,"['The picture is of a group of pink flowers.', 'The picture is of a flower.', 'It is a picture of a flower.', 'It is a picture of a firecracker.', 'It is a picture of a flower.', ""It's a pinball machine."", 'It is a picture of an octopus.', ""It's a pinball game."", 'It is a picture of a basketball.', 'It is a picture of a cat.', 'It is a picture of a computer screen.']"
CE,car_0907.jpg,"['Audi A5 2 0 tdi quattro 2dr coupe 2dr coupe 2dr coupe 2dr coupe 2dr cou', 'The car is parked on the side of the road.', 'The car is parked in front of a building.', 'The baby is in the car seat.', 'This is a picture of a bag with an eye on it.', 'This is a picture of a purse.', 'The picture is of a suitcase.', 'This is a picture of an elephant.', 'It is a picture of a person.', 'It is a picture of a woman.', 'It is a picture of a water bottle with the words welcome written on it.']"
